,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,18.62,58.29,5.88,28.31,0.37,0.10,9.40,4.06,1.67,87.63,4.03,24.44,59.16,1.41,0.61,0.17,54.26,42.28,61.54,2.71,2.47,3.25,4.46,0.72,167.59,6.04,65.68,71.47,2023-10-22 00:00:00
1,1~2,16.50,56.67,5.79,28.31,0.38,0.12,9.14,3.46,1.67,87.56,4.19,23.68,59.69,1.04,0.63,0.17,38.37,34.16,69.24,2.72,2.48,3.12,4.46,0.92,168.31,6.09,65.73,71.75,2023-10-22 01:00:00
2,2~3,10.63,55.03,6.09,27.63,0.37,0.12,9.73,2.96,1.67,87.03,4.22,24.03,58.78,1.38,0.66,0.16,33.14,32.47,120.22,2.66,2.51,3.16,4.46,0.83,166.16,6.22,65.10,70.31,2023-10-22 02:00:00
3,3~4,8.62,56.67,6.17,27.93,0.38,0.12,9.93,2.63,1.70,88.24,4.00,24.52,59.72,1.02,0.67,0.17,29.79,26.54,38.51,2.75,2.50,3.00,4.46,0.97,166.34,6.53,65.66,69.38,2023-10-22 03:00:00
4,4~5,7.88,54.92,6.20,28.00,0.38,0.11,11.30,3.39,1.68,87.14,3.84,24.52,58.78,1.02,0.69,0.17,33.46,23.73,28.17,2.78,2.51,3.50,4.46,1.65,165.39,5.91,65.91,69.00,2023-10-22 04:00:00
5,5~6,7.50,56.43,5.71,28.69,0.37,0.13,11.38,2.87,1.66,87.80,3.85,24.73,59.22,1.03,0.63,0.16,24.47,21.83,27.68,2.75,2.55,3.43,3.28,0.73,166.58,6.28,66.78,68.94,2023-10-22 05:00:00
6,6~7,6.31,55.45,6.03,28.13,0.15,0.07,10.34,2.34,0.93,87.94,3.81,24.70,59.43,0.99,0.70,0.17,23.39,20.62,34.72,2.63,3.10,2.89,0.13,1.05,167.02,6.19,66.23,69.56,2023-10-22 06:00:00
7,7~8,6.94,56.84,5.94,28.68,0.12,0.07,18.29,2.40,0.60,89.96,3.69,25.05,61.22,1.08,0.67,0.09,23.37,22.81,55.75,2.59,3.11,3.37,0.00,0.63,168.56,6.15,66.49,71.44,2023-10-22 07:00:00
8,8~9,8.56,58.79,5.96,28.82,0.10,0.07,64.15,2.54,0.64,89.44,3.93,23.10,62.41,1.25,0.66,0.00,23.20,24.48,30.00,2.47,3.06,5.31,0.00,0.92,166.92,5.94,66.40,69.34,2023-10-22 08:00:00
9,9~10,13.25,57.08,7.00,30.18,0.11,0.04,69.01,2.46,0.62,95.71,7.19,23.65,64.87,1.11,0.66,0.00,23.98,27.61,33.89,2.44,3.10,7.63,0.00,1.09,167.96,6.44,66.80,70.22,2023-10-22 09:00:00
10,10~11,12.12,61.22,8.56,31.32,0.11,0.05,77.84,2.28,0.64,101.37,9.13,26.82,65.42,1.38,0.65,0.00,29.10,26.81,35.00,2.43,3.51,8.71,0.00,0.78,170.68,6.24,67.17,72.06,2023-10-22 10:00:00
11,11~12,9.88,63.46,8.67,32.43,0.11,0.04,82.75,2.75,0.64,106.42,8.47,30.83,67.12,1.21,0.76,0.00,30.92,25.87,73.17,2.50,3.60,9.19,0.00,0.94,170.73,6.17,67.63,71.75,2023-10-22 11:00:00
12,12~13,11.37,62.78,8.21,33.57,0.10,0.05,84.02,3.89,0.65,109.71,8.68,32.78,68.25,1.32,0.64,0.00,35.42,30.25,42.90,2.41,3.57,8.19,0.00,0.88,174.08,6.31,67.81,74.53,2023-10-22 12:00:00
13,13~14,14.44,66.54,10.17,33.68,0.11,0.04,81.28,4.66,0.64,110.68,8.75,29.56,72.37,1.10,0.79,0.00,37.33,33.13,43.09,2.50,3.60,9.37,0.00,1.26,174.58,6.34,68.64,74.35,2023-10-22 13:00:00
14,14~15,14.81,65.91,10.71,33.63,0.12,0.04,82.12,5.03,0.61,111.13,11.23,29.28,70.62,1.82,1.09,0.00,37.98,33.74,44.13,2.59,3.51,9.28,0.00,1.08,174.59,6.75,68.19,74.50,2023-10-22 14:00:00
15,15~16,15.19,63.30,9.53,33.94,0.10,0.04,73.42,5.14,0.65,112.62,9.52,31.50,71.60,1.23,1.60,0.00,43.33,35.83,62.70,2.60,3.44,9.19,0.00,0.77,173.20,6.46,67.72,73.75,2023-10-22 15:00:00
16,16~17,22.44,63.04,10.01,34.62,0.12,0.03,65.41,7.22,0.79,113.01,8.22,31.63,73.16,1.44,1.17,0.09,40.39,34.84,54.18,2.56,3.31,6.41,0.27,0.94,173.85,6.51,67.96,74.06,2023-10-22 16:00:00
17,17~18,16.25,63.81,8.67,35.25,0.37,0.08,37.48,7.36,1.68,112.38,10.03,31.23,71.12,1.33,0.87,0.17,39.58,33.52,44.41,2.50,3.08,4.38,4.47,0.72,172.46,6.27,67.62,73.03,2023-10-22 17:00:00
18,18~19,16.19,65.29,7.90,33.38,0.38,0.01,17.98,7.27,1.73,108.04,8.94,31.16,67.94,1.45,1.12,0.17,42.82,40.08,47.00,2.75,3.00,3.99,4.47,1.15,175.22,6.57,66.92,76.66,2023-10-22 18:00:00
19,19~20,17.18,60.25,7.67,32.31,0.36,0.02,16.97,7.94,1.71,108.85,9.03,33.57,66.25,1.66,1.22,0.16,46.75,49.85,63.67,2.50,3.00,3.44,4.46,0.70,174.72,5.94,67.14,76.21,2023-10-22 19:00:00
20,20~21,15.50,62.04,6.88,32.56,0.37,0.01,16.44,9.12,1.70,105.02,9.94,31.36,63.72,1.90,1.33,0.17,47.09,48.88,153.54,2.62,2.44,3.75,4.45,0.97,173.82,6.69,67.28,74.81,2023-10-22 20:00:00
21,21~22,20.94,59.78,6.85,31.38,0.37,0.01,14.69,9.09,1.68,99.42,10.28,26.27,62.87,1.53,1.28,0.17,52.32,45.09,83.73,2.60,2.48,3.84,4.43,0.99,172.83,6.31,69.02,72.41,2023-10-22 21:00:00
22,22~23,23.56,60.41,6.83,30.62,0.37,0.02,11.26,7.84,1.64,97.13,9.72,25.99,61.42,1.59,1.34,0.17,50.91,47.95,155.33,2.72,2.44,3.63,4.41,1.52,172.34,6.60,68.87,71.78,2023-10-22 22:00:00
23,23~24,20.75,58.90,6.04,30.25,0.37,0.02,9.96,7.47,1.67,91.84,6.69,24.75,60.40,1.33,1.26,0.16,55.76,53.08,73.27,2.68,2.53,3.47,4.41,0.93,173.03,6.30,68.41,72.79,2023-10-22 23:00:00
